T:0.008	nS:9850	nQ:0	nE:0	nI:150	nP:0	nR:0	nF:0	node:[2659]	I -> R
T:0.818	nS:9811	nQ:0	nE:38	nI:123	nP:2	nR:26	nF:0	node:[7323]	S -> E
T:0.832	nS:9810	nQ:0	nE:39	nI:123	nP:2	nR:26	nF:0	node:[6967]	S -> E
T:0.856	nS:9809	nQ:0	nE:40	nI:123	nP:2	nR:26	nF:0	node:[9359]	I -> R
T:0.862	nS:9809	nQ:0	nE:40	nI:122	nP:2	nR:27	nF:0	node:[6015]	S -> E
T:0.865	nS:9808	nQ:0	nE:41	nI:122	nP:2	nR:27	nF:0	node:[7139]	S -> E
T:0.877	nS:9807	nQ:0	nE:42	nI:122	nP:2	nR:27	nF:0	node:[6976]	S -> E
T:0.890	nS:9806	nQ:0	nE:43	nI:122	nP:2	nR:27	nF:0	node:[3560]	I -> R
T:0.903	nS:9806	nQ:0	nE:43	nI:121	nP:2	nR:28	nF:0	node:[8372]	I -> P
T:0.910	nS:9806	nQ:0	nE:43	nI:120	nP:3	nR:28	nF:0	node:[5399]	S -> E
T:0.912	nS:9805	nQ:0	nE:44	nI:120	nP:3	nR:28	nF:0	node:[4317]	S -> E
T:0.916	nS:9804	nQ:0	nE:45	nI:120	nP:3	nR:28	nF:0	node:[4851]	I -> R
T:0.919	nS:9804	nQ:0	nE:45	nI:119	nP:3	nR:29	nF:0	node:[5294]	I -> R
T:0.947	nS:9804	nQ:0	nE:45	nI:118	nP:3	nR:30	nF:0	node:[4477]	S -> E
T:0.953	nS:9803	nQ:0	nE:46	nI:118	nP:3	nR:30	nF:0	node:[8520]	S -> E
T:0.961	nS:9802	nQ:0	nE:47	nI:118	nP:3	nR:30	nF:0	node:[8208]	S -> E
T:0.968	nS:9801	nQ:0	nE:48	nI:118	nP:3	nR:30	nF:0	node:[7902]	S -> E
T:0.970	nS:9800	nQ:0	nE:49	nI:118	nP:3	nR:30	nF:0	node:[7686]	S -> E
T:0.972	nS:9799	nQ:0	nE:50	nI:118	nP:3	nR:30	nF:0	node:[9366]	S -> E
T:1.001	nS:9798	nQ:0	nE:51	nI:118	nP:3	nR:30	nF:0	node:[659]	I -> R
T:1.003	nS:9798	nQ:0	nE:51	nI:117	nP:3	nR:31	nF:0	node:[973]	I -> P
T:1.034	nS:9798	nQ:0	nE:51	nI:116	nP:4	nR:31	nF:0	node:[156]	S -> E
T:1.035	nS:9797	nQ:0	nE:52	nI:116	nP:4	nR:31	nF:0	node:[2227]	S -> E
T:1.038	nS:9796	nQ:0	nE:53	nI:116	nP:4	nR:31	nF:0	node:[7768]	I -> R
T:1.046	nS:9796	nQ:0	nE:53	nI:115	nP:4	nR:32	nF:0	node:[8625]	S -> E
T:1.048	nS:9795	nQ:0	nE:54	nI:115	nP:4	nR:32	nF:0	node:[9086]	S -> E
T:1.058	nS:9794	nQ:0	nE:55	nI:115	nP:4	nR:32	nF:0	node:[2933]	S -> E
T:1.067	nS:9793	nQ:0	nE:56	nI:115	nP:4	nR:32	nF:0	node:[3854]	I -> R
T:1.089	nS:9793	nQ:0	nE:56	nI:114	nP:4	nR:33	nF:0	node:[2462]	S -> E
T:1.094	nS:9792	nQ:0	nE:57	nI:114	nP:4	nR:33	nF:0	node:[757]	E -> I
T:1.107	nS:9792	nQ:0	nE:56	nI:115	nP:4	nR:33	nF:0	node:[2503]	S -> E
T:1.128	nS:9791	nQ:0	nE:57	nI:115	nP:4	nR:33	nF:0	node:[2178]	S -> E
T:1.134	nS:9790	nQ:0	nE:58	nI:115	nP:4	nR:33	nF:0	node:[1560]	S -> E
T:1.135	nS:9789	nQ:0	nE:59	nI:115	nP:4	nR:33	nF:0	node:[1412]	S -> E
T:1.138	nS:9788	nQ:0	nE:60	nI:115	nP:4	nR:33	nF:0	node:[6521]	I -> P
T:1.148	nS:9788	nQ:0	nE:60	nI:114	nP:5	nR:33	nF:0	node:[8804]	S -> E
T:1.154	nS:9787	nQ:0	nE:61	nI:114	nP:5	nR:33	nF:0	node:[1913]	I -> P
T:1.158	nS:9787	nQ:0	nE:61	nI:113	nP:6	nR:33	nF:0	node:[3219]	I -> P
T:1.172	nS:9787	nQ:0	nE:61	nI:112	nP:7	nR:33	nF:0	node:[4252]	S -> E
T:1.180	nS:9786	nQ:0	nE:62	nI:112	nP:7	nR:33	nF:0	node:[8615]	I -> R
T:1.207	nS:9786	nQ:0	nE:62	nI:111	nP:7	nR:34	nF:0	node:[7902]	E -> I
T:1.209	nS:9786	nQ:0	nE:61	nI:112	nP:7	nR:34	nF:0	node:[2751]	S -> E
T:1.209	nS:9785	nQ:0	nE:62	nI:112	nP:7	nR:34	nF:0	node:[1468]	S -> E
T:1.236	nS:9784	nQ:0	nE:63	nI:112	nP:7	nR:34	nF:0	node:[8520]	E -> I
T:1.237	nS:9784	nQ:0	nE:62	nI:113	nP:7	nR:34	nF:0	node:[8286]	I -> R
T:1.240	nS:9784	nQ:0	nE:62	nI:112	nP:7	nR:35	nF:0	node:[2721]	I -> R
T:1.265	nS:9784	nQ:0	nE:62	nI:111	nP:7	nR:36	nF:0	node:[8442]	S -> E
T:1.276	nS:9783	nQ:0	nE:63	nI:111	nP:7	nR:36	nF:0	node:[1414]	E -> I
T:1.278	nS:9783	nQ:0	nE:62	nI:112	nP:7	nR:36	nF:0	node:[1468]	E -> I
T:1.283	nS:9783	nQ:0	nE:61	nI:113	nP:7	nR:36	nF:0	node:[7129]	E -> I
T:1.309	nS:9783	nQ:0	nE:60	nI:114	nP:7	nR:36	nF:0	node:[1593]	S -> E
T:1.342	nS:9782	nQ:0	nE:61	nI:114	nP:7	nR:36	nF:0	node:[1488]	S -> E
T:1.359	nS:9781	nQ:0	nE:62	nI:114	nP:7	nR:36	nF:0	node:[5795]	I -> R
T:1.366	nS:9781	nQ:0	nE:62	nI:113	nP:7	nR:37	nF:0	node:[9086]	E -> I
T:1.373	nS:9781	nQ:0	nE:61	nI:114	nP:7	nR:37	nF:0	node:[546]	S -> E
T:1.380	nS:9780	nQ:0	nE:62	nI:114	nP:7	nR:37	nF:0	node:[3264]	I -> R
T:1.388	nS:9780	nQ:0	nE:62	nI:113	nP:7	nR:38	nF:0	node:[9893]	I -> R
T:1.399	nS:9780	nQ:0	nE:62	nI:112	nP:7	nR:39	nF:0	node:[772]	S -> E
T:1.413	nS:9779	nQ:0	nE:63	nI:112	nP:7	nR:39	nF:0	node:[5368]	I -> R
T:1.418	nS:9779	nQ:0	nE:63	nI:111	nP:7	nR:40	nF:0	node:[6783]	S -> E
T:1.432	nS:9778	nQ:0	nE:64	nI:111	nP:7	nR:40	nF:0	node:[4464]	I -> P
T:1.436	nS:9778	nQ:0	nE:64	nI:110	nP:8	nR:40	nF:0	node:[7044]	S -> E
T:1.441	nS:9777	nQ:0	nE:65	nI:110	nP:8	nR:40	nF:0	node:[7997]	I -> R
T:1.449	nS:9777	nQ:0	nE:65	nI:109	nP:8	nR:41	nF:0	node:[8069]	S -> E
T:1.452	nS:9776	nQ:0	nE:66	nI:109	nP:8	nR:41	nF:0	node:[2435]	I -> R
T:1.452	nS:9776	nQ:0	nE:66	nI:108	nP:8	nR:42	nF:0	node:[6729]	S -> E
T:1.463	nS:9775	nQ:0	nE:67	nI:108	nP:8	nR:42	nF:0	node:[2418]	I -> R
T:1.464	nS:9775	nQ:0	nE:67	nI:107	nP:8	nR:43	nF:0	node:[4855]	S -> E
T:1.475	nS:9774	nQ:0	nE:68	nI:107	nP:8	nR:43	nF:0	node:[1071]	I -> R
T:1.500	nS:9774	nQ:0	nE:68	nI:106	nP:8	nR:44	nF:0	node:[4579]	S -> E
T:1.518	nS:9773	nQ:0	nE:69	nI:106	nP:8	nR:44	nF:0	node:[9615]	S -> E
T:1.519	nS:9772	nQ:0	nE:70	nI:106	nP:8	nR:44	nF:0	node:[6755]	S -> E
T:1.530	nS:9771	nQ:0	nE:71	nI:106	nP:8	nR:44	nF:0	node:[7742]	I -> P
T:1.536	nS:9771	nQ:0	nE:71	nI:105	nP:9	nR:44	nF:0	node:[2381]	S -> E
T:1.547	nS:9770	nQ:0	nE:72	nI:105	nP:9	nR:44	nF:0	node:[6127]	S -> E
T:1.552	nS:9769	nQ:0	nE:73	nI:105	nP:9	nR:44	nF:0	node:[4353]	I -> R
T:1.567	nS:9769	nQ:0	nE:73	nI:104	nP:9	nR:45	nF:0	node:[7108]	I -> R
T:1.570	nS:9769	nQ:0	nE:73	nI:103	nP:9	nR:46	nF:0	node:[3309]	E -> I
T:1.589	nS:9769	nQ:0	nE:72	nI:104	nP:9	nR:46	nF:0	node:[2503]	E -> I
T:1.597	nS:9769	nQ:0	nE:71	nI:105	nP:9	nR:46	nF:0	node:[6583]	S -> E
T:1.641	nS:9768	nQ:0	nE:72	nI:105	nP:9	nR:46	nF:0	node:[2707]	S -> E
T:1.665	nS:9767	nQ:0	nE:73	nI:105	nP:9	nR:46	nF:0	node:[1468]	I -> R
T:1.671	nS:9767	nQ:0	nE:73	nI:104	nP:9	nR:47	nF:0	node:[705]	I -> R
T:1.675	nS:9767	nQ:0	nE:73	nI:103	nP:9	nR:48	nF:0	node:[7326]	S -> E
T:1.703	nS:9766	nQ:0	nE:74	nI:103	nP:9	nR:48	nF:0	node:[9086]	I -> P
T:1.751	nS:9766	nQ:0	nE:74	nI:102	nP:10	nR:48	nF:0	node:[1152]	P -> R
T:1.767	nS:9766	nQ:0	nE:74	nI:102	nP:9	nR:49	nF:0	node:[4167]	S -> E
T:1.774	nS:9765	nQ:0	nE:75	nI:102	nP:9	nR:49	nF:0	node:[9845]	I -> R
T:1.774	nS:9765	nQ:0	nE:75	nI:101	nP:9	nR:50	nF:0	node:[434]	S -> E
T:1.776	nS:9764	nQ:0	nE:76	nI:101	nP:9	nR:50	nF:0	node:[1472]	I -> R
T:1.777	nS:9764	nQ:0	nE:76	nI:100	nP:9	nR:51	nF:0	node:[464]	S -> E
T:1.783	nS:9763	nQ:0	nE:77	nI:100	nP:9	nR:51	nF:0	node:[6306]	S -> E
T:1.783	nS:9762	nQ:0	nE:78	nI:100	nP:9	nR:51	nF:0	node:[3281]	S -> E
T:1.784	nS:9761	nQ:0	nE:79	nI:100	nP:9	nR:51	nF:0	node:[6395]	S -> E
T:1.786	nS:9760	nQ:0	nE:80	nI:100	nP:9	nR:51	nF:0	node:[1560]	E -> I
T:1.794	nS:9760	nQ:0	nE:79	nI:101	nP:9	nR:51	nF:0	node:[7819]	S -> E
T:1.801	nS:9759	nQ:0	nE:80	nI:101	nP:9	nR:51	nF:0	node:[8393]	I -> R
T:1.806	nS:9759	nQ:0	nE:80	nI:100	nP:9	nR:52	nF:0	node:[8205]	E -> I
T:1.813	nS:9759	nQ:0	nE:79	nI:101	nP:9	nR:52	nF:0	node:[5331]	S -> E
T:1.836	nS:9758	nQ:0	nE:80	nI:101	nP:9	nR:52	nF:0	node:[6036]	I -> R
T:1.851	nS:9758	nQ:0	nE:80	nI:100	nP:9	nR:53	nF:0	node:[9449]	S -> E
T:1.896	nS:9757	nQ:0	nE:81	nI:100	nP:9	nR:53	nF:0	node:[4477]	E -> I
T:1.908	nS:9757	nQ:0	nE:80	nI:101	nP:9	nR:53	nF:0	node:[772]	E -> I
T:1.931	nS:9757	nQ:0	nE:79	nI:102	nP:9	nR:53	nF:0	node:[8525]	S -> E
T:1.932	nS:9756	nQ:0	nE:80	nI:102	nP:9	nR:53	nF:0	node:[155]	S -> E
T:1.932	nS:9755	nQ:0	nE:81	nI:102	nP:9	nR:53	nF:0	node:[772]	I -> P
T:1.947	nS:9755	nQ:0	nE:81	nI:101	nP:10	nR:53	nF:0	node:[3252]	E -> I
T:1.951	nS:9755	nQ:0	nE:80	nI:102	nP:10	nR:53	nF:0	node:[7906]	S -> E
T:1.969	nS:9754	nQ:0	nE:81	nI:102	nP:10	nR:53	nF:0	node:[9425]	S -> E
T:1.969	nS:9753	nQ:0	nE:82	nI:102	nP:10	nR:53	nF:0	node:[5302]	I -> R
T:1.974	nS:9753	nQ:0	nE:82	nI:101	nP:10	nR:54	nF:0	node:[9138]	S -> E
T:1.978	nS:9752	nQ:0	nE:83	nI:101	nP:10	nR:54	nF:0	node:[8828]	E -> I
T:2.021	nS:9752	nQ:0	nE:82	nI:102	nP:10	nR:54	nF:0	node:[7891]	I -> R
T:2.021	nS:9752	nQ:0	nE:82	nI:101	nP:10	nR:55	nF:0	node:[7824]	S -> E
T:2.023	nS:9751	nQ:0	nE:83	nI:101	nP:10	nR:55	nF:0	node:[9637]	S -> E
T:2.026	nS:9750	nQ:0	nE:84	nI:101	nP:10	nR:55	nF:0	node:[4167]	E -> I
T:2.027	nS:9750	nQ:0	nE:83	nI:102	nP:10	nR:55	nF:0	node:[6926]	I -> R
T:2.038	nS:9750	nQ:0	nE:83	nI:101	nP:10	nR:56	nF:0	node:[4317]	E -> I
T:2.044	nS:9750	nQ:0	nE:82	nI:102	nP:10	nR:56	nF:0	node:[7596]	S -> E
T:2.051	nS:9749	nQ:0	nE:83	nI:102	nP:10	nR:56	nF:0	node:[2195]	S -> E
T:2.055	nS:9748	nQ:0	nE:84	nI:102	nP:10	nR:56	nF:0	node:[5648]	S -> E
T:2.093	nS:9747	nQ:0	nE:85	nI:102	nP:10	nR:56	nF:0	node:[2125]	S -> E
T:2.119	nS:9746	nQ:0	nE:86	nI:102	nP:10	nR:56	nF:0	node:[6188]	S -> E
T:2.136	nS:9745	nQ:0	nE:87	nI:102	nP:10	nR:56	nF:0	node:[5547]	E -> I
T:2.137	nS:9745	nQ:0	nE:86	nI:103	nP:10	nR:56	nF:0	node:[6583]	E -> I
T:2.143	nS:9745	nQ:0	nE:85	nI:104	nP:10	nR:56	nF:0	node:[4711]	S -> E
T:2.150	nS:9744	nQ:0	nE:86	nI:104	nP:10	nR:56	nF:0	node:[2731]	S -> E
T:2.162	nS:9743	nQ:0	nE:87	nI:104	nP:10	nR:56	nF:0	node:[8181]	E -> I
T:2.174	nS:9743	nQ:0	nE:86	nI:105	nP:10	nR:56	nF:0	node:[7365]	I -> R
T:2.184	nS:9743	nQ:0	nE:86	nI:104	nP:10	nR:57	nF:0	node:[2381]	E -> I
T:2.193	nS:9743	nQ:0	nE:85	nI:105	nP:10	nR:57	nF:0	node:[3669]	S -> E
T:2.202	nS:9742	nQ:0	nE:86	nI:105	nP:10	nR:57	nF:0	node:[3728]	S -> E
T:2.206	nS:9741	nQ:0	nE:87	nI:105	nP:10	nR:57	nF:0	node:[2707]	E -> I
T:2.220	nS:9741	nQ:0	nE:86	nI:106	nP:10	nR:57	nF:0	node:[66]	S -> E
T:2.225	nS:9740	nQ:0	nE:87	nI:106	nP:10	nR:57	nF:0	node:[9366]	E -> I
T:2.286	nS:9740	nQ:0	nE:86	nI:107	nP:10	nR:57	nF:0	node:[9396]	I -> R
T:2.301	nS:9740	nQ:0	nE:86	nI:106	nP:10	nR:58	nF:0	node:[3991]	S -> E
T:2.301	nS:9739	nQ:0	nE:87	nI:106	nP:10	nR:58	nF:0	node:[6109]	S -> E
T:2.312	nS:9738	nQ:0	nE:88	nI:106	nP:10	nR:58	nF:0	node:[8442]	E -> I
T:2.313	nS:9738	nQ:0	nE:87	nI:107	nP:10	nR:58	nF:0	node:[9084]	S -> E
T:2.314	nS:9737	nQ:0	nE:88	nI:107	nP:10	nR:58	nF:0	node:[6976]	E -> I
T:2.324	nS:9737	nQ:0	nE:87	nI:108	nP:10	nR:58	nF:0	node:[7000]	E -> I
T:2.336	nS:9737	nQ:0	nE:86	nI:109	nP:10	nR:58	nF:0	node:[9753]	E -> I
T:2.341	nS:9737	nQ:0	nE:85	nI:110	nP:10	nR:58	nF:0	node:[5072]	I -> R
T:2.378	nS:9737	nQ:0	nE:85	nI:109	nP:10	nR:59	nF:0	node:[3219]	P -> R
T:2.379	nS:9737	nQ:0	nE:85	nI:109	nP:9	nR:60	nF:0	node:[757]	I -> R
T:2.386	nS:9737	nQ:0	nE:85	nI:108	nP:9	nR:61	nF:0	node:[8828]	I -> P
T:2.401	nS:9737	nQ:0	nE:85	nI:107	nP:10	nR:61	nF:0	node:[1534]	S -> E
T:2.404	nS:9736	nQ:0	nE:86	nI:107	nP:10	nR:61	nF:0	node:[386]	S -> E
T:2.427	nS:9735	nQ:0	nE:87	nI:107	nP:10	nR:61	nF:0	node:[5200]	S -> E
T:2.429	nS:9734	nQ:0	nE:88	nI:107	nP:10	nR:61	nF:0	node:[3617]	S -> E
T:2.439	nS:9733	nQ:0	nE:89	nI:107	nP:10	nR:61	nF:0	node:[6570]	S -> E
T:2.445	nS:9732	nQ:0	nE:90	nI:107	nP:10	nR:61	nF:0	node:[8343]	I -> R
T:2.479	nS:9732	nQ:0	nE:90	nI:106	nP:10	nR:62	nF:0	node:[6967]	E -> I
T:2.480	nS:9732	nQ:0	nE:89	nI:107	nP:10	nR:62	nF:0	node:[3622]	I -> P
T:2.484	nS:9732	nQ:0	nE:89	nI:106	nP:11	nR:62	nF:0	node:[3849]	S -> E
T:2.485	nS:9731	nQ:0	nE:90	nI:106	nP:11	nR:62	nF:0	node:[166]	S -> E
T:2.513	nS:9730	nQ:0	nE:91	nI:106	nP:11	nR:62	nF:0	node:[7901]	E -> I
T:2.524	nS:9730	nQ:0	nE:90	nI:107	nP:11	nR:62	nF:0	node:[1813]	S -> E
T:2.524	nS:9729	nQ:0	nE:91	nI:107	nP:11	nR:62	nF:0	node:[7204]	I -> R
T:2.533	nS:9729	nQ:0	nE:91	nI:106	nP:11	nR:63	nF:0	node:[464]	E -> I
T:2.540	nS:9729	nQ:0	nE:90	nI:107	nP:11	nR:63	nF:0	node:[9744]	I -> P
T:2.578	nS:9729	nQ:0	nE:90	nI:106	nP:12	nR:63	nF:0	node:[457]	E -> I
T:2.586	nS:9729	nQ:0	nE:89	nI:107	nP:12	nR:63	nF:0	node:[4763]	S -> E
T:2.618	nS:9728	nQ:0	nE:90	nI:107	nP:12	nR:63	nF:0	node:[2312]	S -> E
T:2.620	nS:9727	nQ:0	nE:91	nI:107	nP:12	nR:63	nF:0	node:[8478]	S -> E
T:2.631	nS:9726	nQ:0	nE:92	nI:107	nP:12	nR:63	nF:0	node:[404]	S -> E
T:2.642	nS:9725	nQ:0	nE:93	nI:107	nP:12	nR:63	nF:0	node:[9615]	E -> I
T:2.647	nS:9725	nQ:0	nE:92	nI:108	nP:12	nR:63	nF:0	node:[7877]	I -> R
T:2.660	nS:9725	nQ:0	nE:92	nI:107	nP:12	nR:64	nF:0	node:[6292]	S -> E
T:2.662	nS:9724	nQ:0	nE:93	nI:107	nP:12	nR:64	nF:0	node:[3252]	I -> R
T:2.666	nS:9724	nQ:0	nE:93	nI:106	nP:12	nR:65	nF:0	node:[4855]	E -> I
T:2.676	nS:9724	nQ:0	nE:92	nI:107	nP:12	nR:65	nF:0	node:[2933]	E -> I
T:2.704	nS:9724	nQ:0	nE:91	nI:108	nP:12	nR:65	nF:0	node:[25]	I -> P
T:2.705	nS:9724	nQ:0	nE:91	nI:107	nP:13	nR:65	nF:0	node:[1560]	I -> R
T:2.785	nS:9724	nQ:0	nE:91	nI:106	nP:13	nR:66	nF:0	node:[8520]	I -> R
T:2.788	nS:9724	nQ:0	nE:91	nI:105	nP:13	nR:67	nF:0	node:[8372]	P -> R
T:2.790	nS:9724	nQ:0	nE:91	nI:105	nP:12	nR:68	nF:0	node:[3468]	I -> R
T:2.795	nS:9724	nQ:0	nE:91	nI:104	nP:12	nR:69	nF:0	node:[6562]	S -> E
T:2.803	nS:9723	nQ:0	nE:92	nI:104	nP:12	nR:69	nF:0	node:[5905]	S -> E
T:2.860	nS:9722	nQ:0	nE:93	nI:104	nP:12	nR:69	nF:0	node:[456]	S -> E
T:2.883	nS:9721	nQ:0	nE:94	nI:104	nP:12	nR:69	nF:0	node:[3669]	E -> I
T:2.901	nS:9721	nQ:0	nE:93	nI:105	nP:12	nR:69	nF:0	node:[8476]	S -> E
T:2.935	nS:9720	nQ:0	nE:94	nI:105	nP:12	nR:69	nF:0	node:[7599]	I -> R
T:2.937	nS:9720	nQ:0	nE:94	nI:104	nP:12	nR:70	nF:0	node:[7275]	S -> E
T:2.941	nS:9719	nQ:0	nE:95	nI:104	nP:12	nR:70	nF:0	node:[9796]	S -> E
T:2.955	nS:9718	nQ:0	nE:96	nI:104	nP:12	nR:70	nF:0	node:[1435]	S -> E
